"y=0.4b: x/c-0.4b","y=0.4b: Position[Z] (m)"
0.54012919166589,0.0906291017277602
0.5973809264521796,0.1474956144930109
0.6925317433048017,0.1515813946488985
0.7298703956134464,0.15259836900731769
0.9088602068188871,0.1527596542053136
0.9240422974883516,0.1451333517291168
0.5784007607339878,0.09575323494560994
0.6711942063900871,0.11103234331172326
0.928114243011858,0.15244356292523228
0.9443464974345215,0.15216139544266388
0.954027129051632,0.15198538320108784
0.8896097709558112,0.15304250364897848
0.7672041769617433,0.15335546755368537
0.6341625455584955,0.14925289415101856
0.6713296398943874,0.15095148324808688
0.9364396548750185,0.14612875202715336
0.9023194249695448,0.14330245444013673
0.6155474155083867,0.10180390748719448
0.7103600249240143,0.11758934133032886
0.9620204999308277,0.1518379794812867
0.9461902165239178,0.14683283908796171
0.8582977692223321,0.1534630460993369
0.8706090537749371,0.1532919004356806
0.805014426397889,0.15368306098358678
0.8827373989675761,0.1414936697355505
0.7493031008932965,0.12397531731247721
0.9715313147529955,0.15166687562070952
0.9807160764857094,0.15150022144333647
0.9798382687911183,0.14898668290265588
0.9741564503378458,0.14866952010166493
0.9688090025986866,0.14834619862123824
0.9600493949357017,0.147798544106732
0.9880638627460047,0.14941782085042538
0.8398673157109433,0.15360829038253376
0.8610781403142009,0.13926427205516173
0.7883979468132297,0.12999824034343027
0.9893678537446269,0.15134117826380172
0.9973125320646715,0.15001818070552564
0.9945326179183287,0.14984706705723655
0.9925335408998478,0.1496338189548334
0.8289529005883789,0.13544660840886658
0.9952264959972066,0.15119723169156812
0.9985744200445671,0.15080817672473493
0.9977568970855973,0.150999783016054
0.9994356465316301,0.15020200627576336
0.996081754390257,0.15002233200443033
1.0,0.1505644921016612
0.9990437155148207,0.1507389008229153
0.4249063549613239,0.07770669039783398
0.4651291798299681,0.08177817375179816
0.4067013155799302,0.0761809305631234
0.3729369733130001,0.0736147743458529
0.04898655718447233,0.0634999994278524
0.3360115648534589,0.07117854022804479
0.19547186238473588,0.0643363710209459
0.17566852492504828,0.06375693051489995
0.07761903492078374,0.06308300930126376
0.06628293236580383,0.06322044706635889
0.2985706442803354,0.06895780389077188
0.18491647322618107,0.06403060288150386
0.22342580052841807,0.0653316182910875
0.15851541047921622,0.06335095656649153
0.08686649205414947,0.06301465131345668
0.260892094057988,0.06697126805282302
0.14006331874300088,0.06310762103669908
0.12159061778865604,0.06295918336374903
0.10307153284740993,0.0629317776702071
0.007987907564328713,0.06549563572083494
0.002637438176663606,0.07150741290198305
0.0044975007072908255,0.07284055505825973
0.005734291258121334,0.07346451099632947
0.006575953857206887,0.07388651253958561
0.01042084776986042,0.07547776688270372
0.015492471899681953,0.07734666929085468
0.023451193201475366,0.0796999900083119
0.01909750762739386,0.07847350640472808
0.027482220551587708,0.08078556783916063
0.029718331128773534,0.08137537612210252
0.0387082729258969,0.08353081506035859
0.03308549467110294,0.08220733899887263
0.050037906889891584,0.08594621871969177
0.0666707315248588,0.08922219733059533
0.08416936736366161,0.09233966975688768
0.102356121454749,0.09534224341122091
0.12096447819215819,0.09821519500373627
0.13930817286519892,0.10091940930269311
0.1491930704558614,0.1023489341853371
0.1680369911995872,0.1049546550097938
0.20465809965602003,0.109858780112835
0.2423298827789332,0.11471046984826011
0.280529723685706,0.11949605857970932
0.3181366570681381,0.12391123056756084
0.35471008576626967,0.1278869475806246
0.39228125292388544,0.13168711358792717
0.430319188113642,0.13527604183430258
0.48669911483700945,0.13998235127937098
0.5597490371607765,0.14516661220626487
0.03292342747510895,0.0639200070585714
0.02003156943783445,0.06446714920215399
0.014032693875389496,0.06484243807185533
0.01060211134287166,0.06520628286347929
0.0068030207031525404,0.06575867898593166
0.004666464046599986,0.06639786918949367
0.0026800229629541177,0.06710251338163536
9.422525548129034E-4,0.06771365353594783
4.1473101594781175E-4,0.06889052697445533
0.0011867158370934795,0.06987540784772744
0.0,0.0680822561991379
6.131532841666203E-5,0.0684488189217766
