"y=0.2b: x/c-0.2b","y=0.2b: Position[Z] (m)"
0.38347577583225356,-0.009287157718964663
0.4289008399652115,-0.006295945893210069
0.47451086051244346,-0.0011775556749781106
0.5195738290403459,0.006201743242104832
0.5642510913285074,0.015892844995822615
0.6099560073650041,0.027865995435804664
0.6568881209512141,0.04155666070946423
0.7040870057800218,0.05576916368086593
0.751657156277058,0.06929409313539596
0.8006386865642234,0.08114262160891222
0.8377332489202944,0.08866250152499862
0.8625164912842193,0.09251165321125451
0.7581486340244241,0.14343623679483128
0.8873939640206633,0.0954837760853588
0.8040210615714064,0.13797654805671955
0.8382439591181204,0.13307460461697304
0.7120904450484494,0.14740001247109297
0.9123550018080397,0.09779532189392248
0.998757143291793,0.10118286025142939
0.998832704946643,0.101226285009444
0.9989434131939541,0.10142450814216197
0.8614324866236925,0.1292951208794251
0.6665783100435244,0.1498167309488071
0.4218954985719146,0.14189009298477878
0.937183771631065,0.09947366961641094
0.9989228963180239,0.10164731095693738
0.9998158966190199,0.10182298262163686
0.9970453172365213,0.1010028411103672
1.0,0.10223509610009951
0.8844755551496611,0.1253067777541797
0.6207931098788022,0.15088612734281281
0.48315146791134567,0.1468368478042869
0.44486698896990545,0.14396672839936514
0.9694912554966328,0.10070519184905911
0.9584103315289955,0.10040060891673895
0.9950146558368627,0.10082307715725403
0.992317474090916,0.10076112499817122
0.9953828689201297,0.10083276485784551
0.9966213314819453,0.10340660255166839
0.9081965204764815,0.12098665511810758
0.5748593571697183,0.1506985134683539
0.528964480725525,0.14934784065609258
0.9290509130899784,0.11710518688157079
0.9906491215136889,0.10518923603465563
0.9808369077443512,0.10073070257777433
0.9939236966684782,0.10433693175455439
0.9416802191913543,0.11471840946882533
0.9745714063370629,0.10847160305741721
0.9837872358658228,0.10670701087885441
0.9573601559867866,0.11174584277582542
0.39103893309796917,0.1385078111670513
0.34466405954085466,0.1327206852088485
0.21776173347410552,0.11199980969329473
0.2984889202604016,0.12594222049380813
0.19459992903897064,0.1074343633224632
0.2523304663157854,0.11825841766540487
0.14669905030741995,0.09719518171231628
0.1717913655826662,0.10271196349801207
0.12648070244733614,0.09233090086614852
0.15811686146898798,0.09979957539693275
0.05199728195373248,0.06993348308411665
0.10387238528661237,0.0864709797201264
0.0396037820145713,0.0647480134067804
0.03271577530615737,0.061638028926587374
0.06438095903167204,0.07450872048104228
0.0738881940732093,0.07769315198967196
0.07817891041888735,0.07903893987729002
0.0837277499684491,0.08075794010190623
0.0905561512669049,0.08283436283535844
0.02675152376458827,0.058437248041774456
0.02037638184126475,0.05488665545203912
0.014625337946865971,0.050848846090435065
0.009957280460980801,0.04741231149830402
0.0033486066015726446,0.040429448288316606
0.0038197785523218803,0.04099239619722014
0.004094670854791249,0.0413173742597362
0.005370564040946076,0.042798140501785056
0.008087653623732684,0.04564854126575008
0.009663440727223084,0.047170335034509084
0.002393730420042626,0.0388876163280725
0.0015604588818664265,0.03737842346665814
0.001019812288297391,0.03565625138519434
2.930662997311375E-4,0.032996825054311146
0.0,0.030594603272421448
7.104019196572665E-4,0.028361209201654015
0.0024847146405582977,0.02580847288556956
0.0013742804933562674,0.027296057447282467
0.003630297110875055,0.024277497358336016
0.005355548274036504,0.023070142756081914
0.013336782956810077,0.01910831430123635
0.01012050965679735,0.02037801212747762
0.007405023137963055,0.021696561244147913
0.008422018007976166,0.02117692116591556
0.03836340180716836,0.012540296372115206
0.015542029631164491,0.01831744777557771
0.03170105026718629,0.014059872832889755
0.020819697841844585,0.01683310510143366
0.04463575382542494,0.011277491855152501
0.23470075968090925,-0.010300521151147298
0.33767235897149567,-0.01076237114254832
0.25755687743415956,-0.010978117380221593
0.05442387475591469,0.009391302105995356
0.06045232753197428,0.00827890352742008
0.09623734435973105,0.0022928637174604834
0.1890642675900794,-0.007988733214516026
0.21185538879542246,-0.009296685941969383
0.29187599660915864,-0.011191788370952992
0.07438755334607641,0.005865867129340667
0.10771471965288722,5.623020478367716E-4
0.12097190591631421,-0.0012084494661998156
0.14346071066638383,-0.003955389581322532
0.16623255309402857,-0.0062249516865308
