"y=0.9b: x/c-0.9b","y=0.9b: Position[Z] (m)"
0.355155902277067,0.36761684741693545
0.3160948698176991,0.3662061539165061
0.3769130279054544,0.36845759969906405
0.23891058967312537,0.3637429526298612
0.014668407935479192,0.3651138760616006
0.019309985411660544,0.36572330043300183
0.2905204235462307,0.36532872684356904
0.2775225397271329,0.3649000959966259
0.2573779241131508,0.3642752001088596
0.26647112144531926,0.36454331453237465
0.21632229294777172,0.36311078031970034
0.010607588933404388,0.3645315817063556
0.030000408829450938,0.3669438509740586
0.07977491167910618,0.37137294881702815
0.049802085929545825,0.36888203406262876
0.023869874883835004,0.3662709565246063
0.19373684744253503,0.3625310139150071
0.013705573673246752,0.36046184416094945
0.008230814952825556,0.364157816689463
0.03582457942332649,0.3675555452047721
0.04301374772595462,0.36824475023079684
0.062202392414972475,0.3699342037727117
0.021039250850023058,0.3603773402428786
0.17100303011682721,0.36201836927378517
0.009711652703614031,0.3605497916046804
0.006960790180577832,0.3639303520502223
0.030308432879810145,0.36034544373512434
0.049104049465280075,0.36040142373628636
0.14839409154797592,0.3615690302612285
0.007777655392219462,0.36062368983059134
0.004900732407416197,0.3635241577244822
0.04086377406574726,0.3603653302388298
0.054676140944326455,0.36043459602503863
0.06316685948700672,0.3604967839365664
0.12589141680054122,0.36119875443556937
0.005242815115410914,0.3607935413389437
7.248219975412106E-5,0.3614318225367678
0.003371073391134193,0.36095993270744753
0.002913736895023607,0.3610049689551028
0.0028126651944140736,0.36301079060838737
5.164619559106998E-4,0.3621213318893015
8.706721066285318E-4,0.36225931430659203
0.0991010108361622,0.3608470625010561
0.088322330014137,0.360727511499425
0.0811162325782717,0.3606533028477903
0.07288630994629718,0.36057626329006315
0.0687786696507523,0.3605412970104779
0.11066441191032475,0.3609840682242227
0.0,0.36180656132545863
0.0017022258577138387,0.36118066437287094
0.001622149942629097,0.362573627460361
0.42249160829583515,0.39167406079396805
0.46228646957532626,0.3934354937868948
0.5083457983899043,0.3953898004690809
0.5532520658578676,0.39718490429095743
0.5972216494204913,0.39874073634321144
0.641759683005025,0.400141404776911
0.6858824490672575,0.40136567116013183
0.7195077097312844,0.4021939041191093
0.7420438799471398,0.4026976174881854
0.7747475000222246,0.4032990262989444
0.8189124781422921,0.4039483812501761
0.8518523163376631,0.4043319579522756
0.4025954245836859,0.36954045719884887
0.7592423891030592,0.3927689822383936
0.8728363033083824,0.4045202446868418
0.7296865912134702,0.390583245408238
0.6979863595453435,0.3882136584824604
0.44514481201395417,0.3714798919107727
0.7898038705427176,0.39481002239955426
0.902893449494432,0.4047555326527209
0.6720855574610693,0.38621389051736055
0.48788429405122896,0.37369169054955764
0.9418026936151268,0.40502472488350283
1.0,0.4053856025609515
0.8248816992931747,0.3971060164835014
0.628799404944323,0.38294899758096673
0.5316793062917078,0.37624419075411153
0.9998299539233753,0.4053356518817156
0.9797612258467869,0.40526157186280065
0.850898703989297,0.3985784947596459
0.5798062333166859,0.37942728498849143
0.9839680713818126,0.40467665698335253
0.9633163101236821,0.4038197677069705
0.8905527732302019,0.40058781761375484
0.9347790185415993,0.4026052144036488
0.3988991028719252,0.3905506031745242
0.27381209625573566,0.3839226743762205
0.3672372684952068,0.3889436745403331
0.3164849199828626,0.3863045110647204
0.30189734381541455,0.3855063589862177
0.2923027730547391,0.3849718155750074
0.2249158725366288,0.38106037108492397
0.255527926214965,0.3828663651824702
0.2059744646323105,0.3799049314094267
0.09119707158192464,0.3722466344121885
0.28592824203518297,0.38461067472138855
0.33197585134542434,0.38712502343037286
0.23729120061700207,0.38179957631733064
0.1886817885790501,0.37883932006956234
0.1084627467767849,0.37349562062441083
0.13929616613258425,0.37563915951553084
0.1761505344768331,0.37804859186900264
0.12744819555585682,0.37483600986258064
0.15661220928548117,0.37678122384106205
