"y=0.7b: x/c-0.7b","y=0.7b: Position[Z] (m)"
0.9687530265972537,0.30642785836817277
0.9756760110221556,0.30644448483497844
0.9565720351825199,0.3063980647945945
0.9829254277404191,0.3064607628046433
0.9948072445228462,0.30644792191793535
0.6018428584321828,0.2990203040505201
0.934732947142133,0.306343324503795
0.9467975030921113,0.3063739807834447
0.9420733803896413,0.3063621528934446
0.9907028756985764,0.30647006643105856
0.9966002467615139,0.3063879959557751
0.9997296169840904,0.3060734194192499
0.8588095409135877,0.30598969499835066
0.8442207932801118,0.3058624214971355
0.6586997914640953,0.3014249280629251
0.8752047330451831,0.30609547759635763
0.9245921551664512,0.3063156148621815
0.998562020146322,0.30615521843037463
0.9994105936440929,0.30610579022484197
0.9973300704396914,0.3062800391309851
0.9977526892772278,0.30621068235854565
1.0,0.3059872293807845
0.9991159982576197,0.3059348810918674
0.770061779711938,0.3047761569129096
0.8166699491902436,0.30555555746139906
0.7172133283869165,0.3034333698672733
0.9046368023289405,0.30624437413999506
0.9961904883502504,0.30585555908041384
0.9978432411668636,0.3059229407207256
0.797456293877909,0.30529364454981633
0.9933911246849519,0.3056570992792532
0.988493459356184,0.3053758033178544
0.9803490912387538,0.30501707910336995
0.9695486244409326,0.30449779678448585
0.9614959141301122,0.30409275675143543
0.9525533364930981,0.3036150667756701
0.9265429840950582,0.3021202469685055
0.9452211362474298,0.3032159009438593
0.9257504799908535,0.302073686307493
0.9171275934929993,0.3015370831091795
0.9355436099056541,0.3026455513232
0.9442895575403837,0.30315909252295337
0.9246327061612368,0.3020042398518312
0.9033616691578094,0.30064325032008027
0.8865161210715461,0.29948392694604553
0.8607842498460309,0.2975507287718313
0.8444920619273828,0.2962772722989401
0.8226653865962748,0.2943217554641038
0.8423222554439516,0.2960829520141128
0.8046137939997482,0.2927044013126827
0.7886490990618846,0.2910856896721782
0.7109251881048754,0.2826273153035722
0.7139962200984845,0.282958733629346
0.7443028395651533,0.2863155588092
0.6786359421370952,0.2789029399901324
0.6205209689147974,0.2722274853769301
0.56334710116094,0.2661067148422047
0.4883035827025002,0.25925633680408533
0.5168048136853277,0.26167631833229665
0.4474899353770991,0.25618738609037917
0.4170410338206102,0.2540351348059576
0.34875704754408815,0.2500602529931228
0.3893366554953827,0.2523732068032478
0.32034988463185693,0.24861512414450443
0.2914138845390895,0.24726113495865432
0.2621656171508893,0.24598905773083699
0.2333234710903539,0.24481944368352734
0.204778720608106,0.24378881145689327
0.1764503523200396,0.2429037702085884
0.084663302546118,0.24125466012797647
0.11966786037314821,0.2416826937224112
0.14782926699996218,0.2422054053662718
0.09894241157581851,0.24139612599635196
0.07028222400315286,0.2411484227876739
0.03759980994328782,0.24106266484590844
0.05619876739803659,0.24107713586398047
0.05160370418870777,0.24106556255545059
0.06052594037989433,0.24109383743706442
0.04528421679585842,0.2410561442568259
0.04104235904073996,0.2410535936929697
0.03138028217930208,0.24109331789636543
0.023963913776850598,0.2411657864038922
0.02702787120870387,0.24112565755479598
0.018866275600161367,0.24126530381052202
0.01510701573760785,0.24137010351969157
0.013049295748669644,0.2414555123042949
0.010206608977511378,0.24159990999661035
0.008447496923039465,0.2417005111190123
0.007311867159582234,0.24179944929185054
0.005684243244101562,0.24197836705067263
0.003965555818673822,0.24220348982027173
0.001424457925446863,0.24284287109147945
3.34632012639367E-4,0.2436114686210697
0.004984338883586004,0.2420824845627827
0.0046679458987974,0.2420920404961362
0.0025071538477176,0.24256578343218604
6.15819813670384E-4,0.24305416156164755
0.0,0.2432891786740789
0.5445254171896579,0.2961430975291099
0.4864575565428378,0.29278037128535095
0.3266778718036103,0.2815969866842435
0.4285262625768243,0.2890714990384411
0.29699672657349657,0.2791910707044586
0.3704359610398276,0.28494327232165784
0.2704738340704178,0.2769638623948055
0.25645082196414726,0.27577405602290556
0.23920754979416628,0.2742633372429001
0.029075946023664572,0.2515272513569946
0.024854134042964205,0.2508043230412623
0.0443731030864105,0.2538768913270871
0.021497657364661856,0.2501890283698431
0.20999420241583786,0.2716333729306827
0.061668567148776006,0.25621686934545507
0.07930055301509095,0.25838895252019434
0.05212648106398535,0.2549553285479175
0.03629510310864075,0.2526710784950692
0.01599911401119449,0.2491248297262451
0.01819281375754803,0.24956246720924924
0.18076999620126252,0.26891008671560684
0.14031847525964944,0.264999458483418
0.09556735879381861,0.26025320104908983
0.06927103479437816,0.25718714442960167
0.01462200317428847,0.24881893492779572
0.012075100977424204,0.2482408722013727
0.15384838737012704,0.2663275172624768
0.12161434751317586,0.26304235574873713
0.00976101893403725,0.2476941272024994
0.008046636161891323,0.24723960169869072
0.0062690449508888664,0.24672524067198986
0.004008467519845695,0.24594829168117546
0.004547327026093225,0.246143661236842
0.005294579380979602,0.24640507866740008
0.003703801034093159,0.2458388696075116
0.0031460526027123474,0.24561022229702958
0.0019109899194712091,0.24488915502688063
0.002369375448462241,0.245169820032915
0.002521052687488188,0.24531098051656158
0.0025086757702157056,0.24533419840660858
0.0026308033740753086,0.24539138828735674
0.0014801794890336303,0.2446607607815624
9.801761057327359E-4,0.24423313790476095
