"y=0.6b: x/c-0.6b","y=0.6b: Position[Z] (m)"
0.512934303326241,0.24328030400039502
0.8239660352078496,0.25490942669405675
0.5823113457549581,0.2473981850388902
0.5575134468502392,0.24597965855066067
0.8440841513584415,0.255044149129232
0.8124347807969199,0.25480991217444937
0.7957249781993245,0.25462328181212657
0.8689277089694497,0.2551137498753723
0.758025282801922,0.25394537649237275
0.6115514917036156,0.24881624293627996
0.89378908827382,0.25510874267625133
0.7090086376115396,0.25268978880963616
0.6602712706390487,0.250957617142568
0.9185483990780643,0.25506214386460724
0.9354895207953122,0.25500565787899643
0.9468750940297275,0.25495835127326794
0.9646377699115585,0.25488193216787425
0.9835236759089513,0.2547997571327262
0.998470789341122,0.25473152771607765
1.0,0.2542267987465766
0.9934310537729308,0.2536518510558274
0.9829102688225546,0.2529914115768541
0.9662099811099536,0.2520271228957327
0.9214410060977339,0.2492217374952304
0.9553491112294854,0.2514114146418149
0.9379443113640765,0.25030050990084185
0.9082516676201488,0.24826421424283895
0.8838693532706066,0.2463717958976281
0.854431834923733,0.24380309592057423
0.8364002429271642,0.24211701308389183
0.8223540371993433,0.24071587975782746
0.7965828473917128,0.23792422006494984
0.7693346241647604,0.2347373833527986
0.729929139757162,0.2297404733028286
0.3853320061274236,0.19282826613161858
0.4340016508372178,0.1961887395280657
0.5301498717933534,0.20475799846888537
0.4818391059326234,0.20008527056758607
0.5793401825460203,0.2102316622226788
0.6296709419123706,0.21649698058886502
0.6795924207290153,0.22307504966558872
0.46367255671833146,0.2399937304723418
0.41442428859849195,0.2363560827282135
0.3645412719992048,0.23231796114921666
0.31510791213725897,0.22800616872306417
0.2290114109522017,0.21978094023879835
0.2661638348610245,0.22344136733786502
0.2037467006522518,0.217185532689804
0.15485307625017286,0.2119094971005333
0.09174489118521932,0.20438545031616057
0.0770675916162651,0.20242535929817768
0.06968341164747185,0.20137310082359622
0.17918160250243906,0.21459220859463507
0.12919329498351156,0.20896600645279806
0.10751971671936529,0.2063823214086839
0.09826302130598179,0.2052171115915421
0.08405386416099415,0.2033628537621027
0.06236361693263316,0.20031936094702607
0.055435157665341274,0.1992505254611515
0.11412801128691764,0.2071939532868094
0.04782477763971073,0.19805931157317774
0.04153994626243979,0.19699392942628946
0.02738392511795295,0.19438657442524773
0.033685424083421504,0.19559520098213362
0.02186489785999309,0.19323308718859908
0.01568958422291116,0.19180282726086426
0.018131702593578897,0.19239712032971518
0.012444862282689833,0.1909557758827617
0.008122850509025063,0.1896884753959235
0.01029995968389815,0.19038123610637203
0.009619081387713398,0.19017122292409294
0.0067959051366815884,0.18924673584970092
0.005621620720562581,0.188804443928833
0.004411048100632287,0.18833409134122306
0.0027876681740978894,0.1876813452902406
0.003457411971302559,0.18795370011253149
0.0026391283182239226,0.18760247830575
0.0019757609231606495,0.18704023030292843
0.001113648036408168,0.18623305013886013
7.481423079995054E-4,0.18581469968721578
4.1562432042455507E-4,0.18543407565436382
1.3905231236856276E-4,0.18511749141827993
4.1750475858153013E-4,0.18471525136723188
0.0,0.18495832212853586
4.496607829465998E-5,0.18483555857471728
0.0010436137430778313,0.18451224599076027
0.0015773922919174702,0.1843389406791655
0.00205007618014761,0.18418583747418804
0.007246401842263475,0.1830525321261931
0.011006117753710212,0.1827446272186688
0.01436964678424166,0.18253846117446884
0.003020019598341533,0.1839088306433636
0.005209611079852866,0.1834147723106795
0.018751794137469684,0.18233985208510153
0.008519054271227998,0.1829412908524184
0.00946476774015842,0.18286051331011732
0.02228012445650833,0.1822145669236345
0.02506545467803089,0.18215194768481846
0.029424787556103317,0.18206938291425845
0.037146697183561304,0.18195789871149406
0.033261014438237535,0.1820016399468748
0.03524858198577989,0.1819772825072275
0.03917987571739245,0.18193568908116753
0.04217528089582555,0.18191024197156364
0.050357717659950244,0.18186626235295383
0.06250644952425023,0.18182994842136396
0.07254223661702221,0.18182481219421753
0.0785888548007482,0.1818309239638259
0.08690898176383355,0.18186008991440894
0.11657135048046505,0.18205347999914412
0.10329078798721258,0.18195597467121388
0.11442882494159222,0.1820347692007373
0.1282152094120417,0.1821983926859389
0.1398860500379553,0.1823521059622916
0.1533553452975996,0.1826398899737085
0.17782479954081276,0.18320299562718845
0.2021192517888576,0.18393275339637935
0.22666724518688436,0.1848140190848156
0.25115191504741996,0.18576576724167132
0.2754467746016031,0.18684255839884567
0.33636458375224004,0.1899008595031496
0.299715112354494,0.1879866080487401
